group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Insertion Sort,Rust,10,,,29760117.0,ns,267729
Insertion Sort,Rust,10,,,30394337.0,ns,272426
Insertion Sort,Rust,10,,,30933441.0,ns,277123
Insertion Sort,Rust,10,,,31308370.0,ns,281820
Insertion Sort,Rust,10,,,32239003.0,ns,286517
Insertion Sort,Rust,10,,,32458394.0,ns,291214
Insertion Sort,Rust,10,,,32737514.0,ns,295911
Insertion Sort,Rust,10,,,33138633.0,ns,300608
Insertion Sort,Rust,10,,,33555451.0,ns,305305
Insertion Sort,Rust,10,,,34016263.0,ns,310002
Insertion Sort,Rust,10,,,34546367.0,ns,314699
Insertion Sort,Rust,10,,,34994635.0,ns,319396
Insertion Sort,Rust,10,,,35530691.0,ns,324093
Insertion Sort,Rust,10,,,36352209.0,ns,328790
Insertion Sort,Rust,10,,,36577790.0,ns,333487
Insertion Sort,Rust,10,,,37457606.0,ns,338184
Insertion Sort,Rust,10,,,37695508.0,ns,342881
Insertion Sort,Rust,10,,,38603387.0,ns,347578
Insertion Sort,Rust,10,,,38790383.0,ns,352275
Insertion Sort,Rust,10,,,39241186.0,ns,356972
Insertion Sort,Rust,10,,,39810086.0,ns,361669
Insertion Sort,Rust,10,,,40364097.0,ns,366366
Insertion Sort,Rust,10,,,40888739.0,ns,371063
Insertion Sort,Rust,10,,,41340123.0,ns,375760
Insertion Sort,Rust,10,,,42158646.0,ns,380457
Insertion Sort,Rust,10,,,42415933.0,ns,385154
Insertion Sort,Rust,10,,,42912531.0,ns,389851
Insertion Sort,Rust,10,,,43544390.0,ns,394548
Insertion Sort,Rust,10,,,43945094.0,ns,399245
Insertion Sort,Rust,10,,,44461885.0,ns,403942
Insertion Sort,Rust,10,,,45007063.0,ns,408639
Insertion Sort,Rust,10,,,45585392.0,ns,413336
Insertion Sort,Rust,10,,,46258715.0,ns,418033
Insertion Sort,Rust,10,,,46596743.0,ns,422730
Insertion Sort,Rust,10,,,47147881.0,ns,427427
Insertion Sort,Rust,10,,,47668799.0,ns,432124
Insertion Sort,Rust,10,,,48125991.0,ns,436821
Insertion Sort,Rust,10,,,48734562.0,ns,441518
Insertion Sort,Rust,10,,,49308622.0,ns,446215
Insertion Sort,Rust,10,,,49798554.0,ns,450912
Insertion Sort,Rust,10,,,50378802.0,ns,455609
Insertion Sort,Rust,10,,,50828932.0,ns,460306
Insertion Sort,Rust,10,,,51290172.0,ns,465003
Insertion Sort,Rust,10,,,51867655.0,ns,469700
