group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Rust insertion_sort 100,,,,,62145362.0,ns,22575
Rust insertion_sort 100,,,,,62932558.0,ns,22876
Rust insertion_sort 100,,,,,63762916.0,ns,23177
Rust insertion_sort 100,,,,,64733016.0,ns,23478
Rust insertion_sort 100,,,,,65446990.0,ns,23779
Rust insertion_sort 100,,,,,66328568.0,ns,24080
Rust insertion_sort 100,,,,,67090397.0,ns,24381
Rust insertion_sort 100,,,,,67957382.0,ns,24682
Rust insertion_sort 100,,,,,68800508.0,ns,24983
Rust insertion_sort 100,,,,,69614852.0,ns,25284
Rust insertion_sort 100,,,,,70424524.0,ns,25585
Rust insertion_sort 100,,,,,71374718.0,ns,25886
Rust insertion_sort 100,,,,,72066833.0,ns,26187
Rust insertion_sort 100,,,,,72913501.0,ns,26488
Rust insertion_sort 100,,,,,73733596.0,ns,26789
Rust insertion_sort 100,,,,,74542490.0,ns,27090
Rust insertion_sort 100,,,,,75421759.0,ns,27391
Rust insertion_sort 100,,,,,76158027.0,ns,27692
Rust insertion_sort 100,,,,,77129689.0,ns,27993
Rust insertion_sort 100,,,,,77910955.0,ns,28294
Rust insertion_sort 100,,,,,78707268.0,ns,28595
Rust insertion_sort 100,,,,,79533919.0,ns,28896
Rust insertion_sort 100,,,,,80404399.0,ns,29197
Rust insertion_sort 100,,,,,81126219.0,ns,29498
Rust insertion_sort 100,,,,,82119247.0,ns,29799
Rust insertion_sort 100,,,,,82789433.0,ns,30100
